timestamp,roll,pitch,yaw
581.704722,178.098517,-2.921975,127.935828
581.714724,178.243822,-3.041349,127.950986
581.724726,178.249638,-3.029584,127.948789
581.734727,178.258594,-2.906557,127.918423
581.744728,178.081728,-2.974000,127.912671
581.754729,178.027580,-3.259521,127.939486
581.764729,178.005844,-3.074824,127.911476
581.774731,178.174947,-3.079803,127.893921
581.784733,178.199406,-3.129693,127.882540
581.794733,178.367170,-3.261611,127.884158
581.804734,178.429978,-3.063395,127.831967
581.814735,178.313871,-3.157762,127.845028
581.824737,178.157655,-3.230710,127.850171
581.834738,178.093386,-3.107353,127.830253
581.844740,178.125428,-3.000701,127.809607
581.854741,178.214153,-3.121647,127.815542
581.864743,178.366164,-3.335400,127.834655
581.874745,178.336372,-3.045185,127.770835
581.884747,178.396264,-3.228329,127.793782
581.894748,178.295702,-2.978670,127.748694
581.904750,178.329731,-3.053578,127.753849
581.914752,178.289438,-3.100414,127.750424
581.924752,178.362651,-3.149886,127.744938
581.934752,178.240528,-3.274098,127.755468
581.944753,178.252023,-3.028875,127.718958
581.954755,178.360568,-3.000005,127.704339
581.964757,178.507826,-3.018790,127.708870
581.974758,178.333146,-3.023681,127.706111
581.984759,178.394417,-3.092101,127.705142
581.994760,178.310094,-3.028734,127.692373
582.004761,178.318213,-2.966101,127.676101
582.014763,178.255839,-2.940557,127.669857
582.024764,178.195474,-2.953264,127.666283
582.034766,178.201081,-2.995434,127.665373
582.044768,178.152510,-2.816299,127.636137
582.054769,178.237401,-3.034264,127.656070
582.064769,178.197373,-3.021245,127.641977
582.074769,178.048395,-3.071661,127.633520
582.084769,178.117098,-3.165378,127.625669
582.094770,178.270217,-3.087665,127.594186
582.104772,178.239160,-2.978467,127.565274
582.114773,178.332700,-3.009357,127.563212
582.124774,178.383987,-3.073066,127.568941
582.134774,178.252359,-2.949873,127.535435
582.144776,178.172260,-3.063397,127.533913
582.154777,178.238382,-3.084781,127.524969
582.164779,178.336992,-3.105088,127.512367
582.174779,178.274513,-3.226411,127.509365
582.184779,178.354962,-3.174321,127.482382
582.194779,178.388152,-3.348213,127.487041
582.204780,178.372182,-3.303535,127.468393
582.214781,178.351675,-3.158134,127.432027
582.224782,178.170015,-3.075271,127.415378
582.234783,178.254837,-3.171183,127.418055
582.244785,178.269929,-3.124384,127.408409
582.254787,178.238808,-3.126144,127.400767
582.264788,178.364892,-3.200585,127.396616
582.274789,178.343807,-3.046083,127.371178
582.284789,178.383249,-3.077997,127.362216
582.295585,178.257846,-3.082837,127.351978
582.305585,178.477569,-3.102359,127.336792
582.315586,178.442293,-3.069737,127.327349
582.325587,178.361534,-3.035344,127.316121
582.335587,178.294019,-2.997908,127.306553
582.345588,178.295630,-3.093186,127.299092
582.355590,178.321694,-3.223536,127.300797
582.365590,178.239057,-3.102557,127.282744
582.375591,178.312903,-3.100675,127.265954
582.385592,178.331101,-3.159217,127.256155
582.395593,178.433961,-3.144877,127.240310
582.405595,178.288290,-3.074390,127.218726
582.415595,178.228500,-3.130376,127.207388
582.425597,178.228100,-3.180766,127.208002
582.435599,178.346243,-3.029044,127.177716
582.445601,178.347210,-3.108726,127.173324
582.455603,178.264464,-3.171239,127.172932
582.465605,178.260047,-3.173973,127.165548
582.475606,178.200167,-3.078183,127.148482
582.485608,178.312492,-3.024083,127.136381
582.495609,178.380909,-3.011213,127.124226
582.505610,178.399627,-3.069665,127.123605
582.515610,178.416322,-3.111830,127.111726
582.525611,178.385824,-3.096220,127.099056
582.535611,178.371728,-3.096919,127.089661
582.545613,178.494207,-3.045176,127.070240
582.555615,178.509159,-3.086135,127.060684
582.565617,178.475265,-3.126639,127.061132
582.575617,178.414698,-2.958754,127.028640
582.585618,178.294116,-3.064478,127.024667
582.595620,178.249941,-3.139649,127.022216
582.605621,178.117339,-3.065871,127.008583
582.615621,178.270888,-3.101838,126.995053
582.625621,178.327207,-3.186222,126.984474
582.635622,178.376899,-3.102952,126.963196
582.645624,178.409202,-3.211066,126.958407
582.655624,178.443667,-3.275625,126.946041
582.665625,178.425068,-3.279304,126.928258
582.675626,178.445767,-3.082117,126.891729
582.685626,178.344846,-3.107063,126.887784
582.695627,178.404515,-3.073939,126.870711
582.705627,178.390001,-3.161109,126.865204
582.715628,178.334478,-3.136411,126.863139
582.725629,178.353743,-3.189820,126.854771
582.735631,178.335431,-3.110935,126.832878
582.745633,178.359077,-3.113100,126.820968
582.755633,178.362928,-2.971982,126.800129
582.765635,178.403536,-3.037689,126.795626
582.775636,178.444206,-3.058257,126.784009
582.785636,178.363802,-3.205102,126.785661
582.795636,178.380921,-3.254310,126.774256
582.805637,178.339575,-3.106156,126.751887
582.815637,178.327908,-3.163332,126.738478
582.825637,178.375649,-3.157421,126.723671
582.835637,178.297912,-3.028286,126.703566
582.845639,178.352198,-3.095139,126.692970
582.855641,178.261026,-3.211525,126.697391
582.865641,178.287915,-3.068264,126.667872
582.875641,178.248310,-3.097834,126.657388
582.885643,178.283450,-3.049346,126.646870
582.895644,178.308440,-3.078446,126.634028
582.905645,178.391710,-3.082235,126.622489
582.915646,178.412538,-3.107785,126.610081
582.925646,178.394979,-3.138465,126.596465
582.935646,178.417379,-3.113386,126.584347
582.945647,178.368522,-3.118770,126.572671
582.955649,178.477221,-3.056596,126.551636
582.965649,178.442378,-3.092599,126.549347
582.975649,178.478984,-3.007889,126.527992
582.985650,178.373867,-2.934438,126.514087
582.995652,178.434104,-2.969705,126.502571
583.005653,178.453052,-2.925150,126.485843
583.015655,178.240271,-3.245693,126.504477
583.025655,178.355460,-3.113498,126.471176
583.035655,178.140524,-3.117711,126.465122
583.045656,178.326818,-3.085072,126.444198
583.055657,178.380304,-3.020150,126.428173
583.065658,178.340936,-2.975907,126.416752
583.075660,178.418718,-2.958048,126.410304
583.085660,178.469269,-2.927920,126.394408
583.095661,178.501390,-2.997013,126.387547
583.105661,178.387864,-3.024155,126.384316
583.115663,178.461975,-3.104058,126.362610
583.125665,178.627631,-3.144857,126.346461
583.135667,178.487188,-3.205687,126.341237
583.145668,178.403051,-3.154592,126.319622
583.155669,178.309274,-3.321780,126.316196
583.165670,178.238802,-3.290679,126.304030
583.175671,178.320385,-3.160357,126.285905
583.185673,178.330018,-3.112653,126.270374
583.195674,178.314222,-2.978583,126.252681
583.205676,178.456606,-3.087454,126.257427
583.215676,178.278507,-2.996161,126.235599
583.225677,178.263586,-3.114317,126.228454
583.235678,178.306295,-3.020696,126.213421
583.245680,178.404378,-3.077203,126.202928
583.255681,178.331334,-3.132539,126.196687
583.265681,178.386166,-3.052763,126.177573
583.275682,178.383672,-3.109550,126.166696
583.285684,178.466668,-3.156388,126.154276
583.295686,178.387875,-3.263412,126.141805
583.305687,178.364798,-3.273738,126.130877
583.315687,178.428305,-3.215047,126.112962
583.325687,178.392037,-3.106501,126.092733
583.335689,178.512568,-3.128338,126.080212
583.345691,178.388117,-3.301761,126.085750
583.355693,178.392815,-3.190387,126.072030
583.365695,178.357716,-3.022997,126.051882
583.375697,178.468565,-3.111263,126.045572
583.385697,178.545594,-3.071338,126.033547
583.395698,178.480799,-3.195700,126.035419
583.405698,178.452750,-2.992656,126.007849
583.415700,178.398110,-3.120562,126.004065
583.425701,178.416498,-3.040142,125.993542
583.435702,178.199281,-2.889358,125.970224
583.445702,178.426547,-3.111471,125.966389
583.455702,178.413975,-3.184551,125.955082
583.465703,178.438221,-3.245808,125.943364
583.475705,178.284487,-3.086601,125.913197
583.485706,178.418304,-3.303935,125.911132
583.495707,178.393702,-3.216312,125.891137
583.505707,178.337237,-3.200977,125.875210
583.515708,178.366561,-3.289388,125.861731
583.525708,178.457072,-3.307244,125.841365
583.535709,178.375083,-3.392336,125.840836
583.545710,178.393466,-3.365623,125.818304
583.555710,178.294102,-3.266870,125.803991
583.565712,178.456426,-3.193202,125.790753
583.575713,178.488111,-3.114054,125.778879
583.585714,178.460553,-3.173942,125.775460
583.595715,178.519282,-3.151872,125.764139
583.605715,178.456972,-3.076530,125.748130
583.615716,178.491369,-3.177506,125.742936
583.625717,178.589178,-3.004609,125.719648
583.635717,178.492505,-3.131511,125.718114
583.645717,178.434386,-3.096174,125.699927
583.655719,178.601887,-3.186327,125.682511
583.665721,178.337354,-3.007945,125.676309
583.675721,178.449241,-3.080725,125.663973
583.685721,178.456406,-3.081204,125.650314
583.695721,178.408325,-2.975864,125.635373
583.705721,178.364429,-3.011029,125.622575
583.715723,178.502182,-3.141860,125.613090
583.725723,178.626580,-3.094484,125.589271
583.735724,178.464931,-2.999306,125.576419
583.745725,178.422523,-2.859710,125.563507
583.755726,178.397963,-2.909815,125.543468
583.765728,178.485827,-3.080847,125.539334
583.775728,178.642171,-3.148306,125.526213
583.785729,178.444122,-3.068389,125.505118
583.795730,178.436513,-3.074784,125.488111
583.805731,178.341209,-3.245410,125.482583
583.815732,178.528055,-3.176820,125.449359
583.825734,178.431243,-3.099346,125.435333
583.835735,178.350600,-2.897780,125.414376
583.845736,178.325406,-3.037237,125.411083
583.855737,178.498389,-3.109130,125.399386
583.865739,178.291364,-3.153321,125.392909
583.875740,178.353660,-3.111287,125.374286
583.885742,178.265334,-3.197539,125.358567
583.895743,178.333350,-3.262964,125.341002
583.905744,178.369794,-3.146182,125.321671
583.915746,178.343520,-3.089505,125.303744
583.925746,178.451294,-3.061643,125.282348
583.935747,178.464104,-3.009558,125.271796
583.945747,178.437153,-3.091074,125.257782
583.955749,178.479515,-3.004552,125.240319
583.965750,178.647368,-3.224683,125.229925
583.975751,178.766852,-3.118941,125.197767
583.985753,178.768167,-3.145425,125.187998
583.995754,178.700454,-3.136717,125.173258
584.005754,178.687587,-3.303223,125.172770
584.015755,178.676425,-3.141648,125.161216
584.025757,178.551157,-3.214548,125.159564
584.035759,178.745330,-3.158064,125.150975
584.045761,178.680721,-3.222822,125.149731
584.055763,178.653672,-3.145590,125.142547
584.065765,178.664869,-3.189098,125.144639
584.075766,178.685773,-3.271100,125.139520
584.085766,178.776747,-3.259952,125.124554
584.095767,178.796316,-3.273951,125.119572
584.105767,178.751762,-3.405790,125.119088
584.115767,178.775223,-3.389693,125.106074
584.125767,178.807583,-3.329730,125.082334
584.135769,178.667922,-3.265429,125.068543
584.145770,178.599260,-3.386739,125.061842
584.155771,178.282022,-3.648131,125.079274
584.165773,178.363732,-3.064984,125.091495
584.175773,178.567490,-3.195786,125.086070
584.185773,178.502741,-3.255947,125.087358
584.195775,178.590322,-3.210991,125.066813
584.205775,178.605427,-3.276819,125.058423
584.215776,178.630569,-3.273569,125.039289
584.225776,178.691659,-3.204189,125.017165
584.235778,178.600067,-3.145779,125.003059
584.245780,178.754716,-3.206361,124.992115
584.255781,178.712262,-3.147649,124.982289
584.265781,178.613683,-3.213999,124.971500
584.275782,178.709796,-3.262370,124.956159
584.285782,178.672520,-3.217698,124.946204
584.296585,178.702114,-3.361331,124.948749
584.306586,178.583921,-3.286446,124.960913
584.316587,178.628315,-3.177549,124.987673
584.326588,178.633683,-3.371526,125.044117
584.336589,178.798072,-3.312953,125.088482
584.346589,178.774881,-3.365492,125.120755
584.356591,178.781160,-3.382470,125.137683
584.366591,178.669719,-3.221320,125.148891
584.376591,178.730305,-3.374543,125.150789
584.386593,178.713425,-3.265350,125.142804
584.396593,178.808918,-3.339808,125.138631
584.406593,178.678891,-3.314285,125.134086
584.416593,178.806741,-3.201750,125.117989
584.426593,178.970893,-3.434109,125.107007
584.436594,178.971120,-3.263676,125.090763
584.446595,178.933474,-3.327923,125.087075
584.456597,178.832319,-3.305692,125.074776
584.466598,178.721119,-3.222060,125.063238
584.476598,178.801672,-3.231519,125.053619
584.486598,178.678498,-3.277930,125.046573
584.496599,178.616370,-3.239077,125.033696
584.506599,178.621792,-3.205051,125.020409
584.516599,178.508782,-3.216890,125.008145
584.526601,178.547897,-3.299112,124.996873
584.536602,178.565509,-3.342577,124.981520
584.546602,178.637764,-3.267732,124.956878
584.556604,178.592150,-3.212540,124.947419
584.566604,178.579553,-3.153868,124.931916
584.576606,178.528648,-3.196170,124.919727
584.586607,178.637916,-3.236847,124.908042
584.596609,178.723454,-3.164929,124.890037
584.606610,178.827215,-3.420480,124.881121
584.616611,178.854464,-3.314146,124.861648
584.626611,178.783730,-3.190042,124.837995
584.636612,178.765675,-3.174581,124.828167
584.646613,178.582876,-3.294459,124.819594
584.656614,178.676787,-3.130008,124.805115
584.666615,178.765503,-3.092819,124.795145
584.676616,178.707399,-3.385135,124.785139
584.686617,178.722501,-3.391269,124.774412
584.696618,178.847091,-3.248932,124.745946
584.706618,178.813707,-3.290750,124.735203
584.716618,178.755783,-3.191493,124.723011
584.726620,178.783667,-3.425774,124.709342
584.736622,178.824403,-3.286516,124.689712
584.746623,178.779475,-3.331705,124.680893
584.756623,178.811887,-3.316459,124.667143
584.766623,178.960086,-3.153760,124.648188
584.776623,178.761754,-3.322133,124.647080
584.786623,178.833325,-3.207977,124.632319
584.796624,178.750239,-3.286224,124.617923
584.806626,178.803591,-3.256588,124.603072
584.816626,178.784880,-3.337279,124.594057
584.826628,178.747500,-3.344265,124.576803
584.836628,178.815383,-3.341088,124.556740
584.846628,178.885956,-3.316821,124.546798
584.856630,178.908354,-3.295561,124.528930
584.866630,178.801824,-3.354419,124.525995
584.876631,178.760127,-3.386528,124.513158
584.886633,178.655232,-3.253928,124.501033
584.896634,178.650627,-3.374997,124.487446
584.906634,178.643149,-3.415458,124.473600
584.916634,178.612063,-3.273458,124.465204
584.926636,178.732667,-3.414362,124.448635
584.936636,178.761724,-3.408411,124.435823
584.946636,178.714844,-3.273652,124.418087
584.956636,178.648493,-3.527893,124.408018
584.966637,178.576776,-3.446146,124.402716
584.976638,178.838523,-3.534470,124.368545
584.986638,178.787823,-3.362222,124.354651
584.996640,178.782835,-3.391848,124.339104
585.006640,178.792653,-3.365849,124.328811
585.016641,178.734769,-3.248279,124.316154
585.026642,178.692135,-3.033749,124.308394
585.036642,178.809128,-3.149825,124.304364
585.046642,178.761244,-3.201179,124.293194
585.056644,178.797428,-3.221557,124.283615
585.066644,178.726818,-3.247676,124.276518
585.076645,178.702677,-3.297346,124.268690
585.086646,178.680392,-3.271993,124.254545
585.096647,178.734022,-3.293970,124.237039
585.106648,178.822403,-3.334835,124.221633
585.116650,178.746954,-3.167909,124.209912
585.126650,178.834020,-3.267474,124.197566
585.136651,178.766633,-3.275502,124.187088
585.146653,178.710254,-3.248939,124.178039
585.156654,178.698081,-3.318913,124.170434
585.166654,178.678572,-3.211285,124.155273
585.176656,178.696818,-3.323383,124.141583
585.186658,178.742115,-3.196794,124.126929
585.196660,178.778191,-3.265823,124.124038
585.206660,178.727459,-3.297260,124.113444
585.216660,178.641137,-3.369463,124.102347
585.226661,178.674906,-3.278088,124.086853
585.236661,178.583762,-3.181351,124.072419
585.246661,178.586008,-3.268872,124.063824
585.256663,178.645181,-3.083049,124.051850
585.266663,178.516795,-3.133019,124.038296
585.276663,178.560921,-3.092371,124.027119
585.286665,178.590425,-3.208047,124.012730
585.296666,178.698598,-3.217898,123.997337
585.306667,178.695784,-3.238221,123.985017
585.316669,178.653504,-3.275453,123.977039
585.326669,178.462281,-3.243740,123.974965
585.336670,178.616917,-3.163718,123.959859
585.346671,178.540794,-2.998465,123.940292
585.356673,178.388739,-3.228904,123.924411
585.366675,178.531348,-3.277314,123.906014
585.376676,178.466706,-3.226271,123.895737
585.386676,178.556908,-3.273904,123.874731
585.396678,178.586020,-3.126912,123.858698
585.406679,178.597615,-3.279958,123.852080
585.416680,178.645692,-3.104222,123.830377
585.426680,178.572982,-3.192497,123.818090
585.436681,178.682902,-3.278057,123.800670
585.446683,178.590432,-3.276245,123.796459
585.456685,178.680229,-3.308461,123.779250
585.466687,178.763818,-3.149487,123.754038
585.476689,178.776138,-3.203173,123.743903
585.486690,178.653379,-3.217162,123.736922
585.496690,178.750037,-3.162286,123.720800
585.506692,178.817813,-3.299982,123.701696
585.516694,178.901764,-3.176508,123.685857
585.526694,178.761357,-3.306946,123.679693
585.536696,178.694968,-3.336814,123.667708
585.546697,178.588776,-3.234403,123.655726
585.556698,178.613027,-3.298884,123.646377
585.566700,178.581685,-3.214772,123.637967
585.576702,178.631183,-3.137026,123.623426
585.586703,178.619841,-3.155905,123.609696
585.596704,178.622469,-3.086404,123.600819
585.606705,178.538582,-3.177676,123.592291
585.616707,178.516811,-3.131291,123.586714
585.626707,178.556311,-3.065244,123.567425
585.636707,178.576852,-3.063090,123.557088
585.646707,178.553576,-3.283828,123.546252
585.656709,178.491409,-3.437456,123.535647
585.666709,178.587801,-3.341073,123.513747
585.676711,178.580242,-3.184281,123.494796
585.686712,178.682154,-3.202109,123.482611
585.696713,178.784845,-3.194687,123.467209
585.706715,178.679115,-3.317554,123.460827
585.716716,178.907075,-3.242415,123.432958
585.726716,178.712369,-3.358076,123.427706
585.736716,178.660731,-3.362521,123.420772
585.746716,178.648671,-3.372022,123.403647
585.756716,178.686183,-3.337033,123.393656
585.766718,178.601990,-3.315674,123.381678
585.776720,178.566847,-3.363208,123.373513
585.786722,178.673897,-3.241749,123.354727
585.796723,178.494018,-3.178399,123.350648
585.806723,178.607513,-3.137188,123.339449
585.816724,178.770438,-3.199995,123.328725
585.826726,178.638936,-3.135396,123.317108
585.836726,178.631026,-3.110039,123.307848
585.846727,178.517740,-3.172131,123.302991
585.856727,178.500538,-3.085283,123.288565
585.866727,178.687263,-3.095159,123.271286
585.876727,178.575498,-3.061119,123.256273
585.886727,178.430445,-3.106213,123.242264
585.896729,178.506560,-3.218788,123.225989
585.906729,178.582766,-3.189237,123.205614
585.916731,178.393551,-3.241925,123.205392
585.926733,178.448618,-3.184159,123.187557
585.936733,178.471690,-3.149935,123.181263
585.946735,178.604091,-3.092901,123.155213
585.956737,178.700221,-3.063946,123.147654
585.966737,178.661654,-3.159381,123.136861
585.976737,178.631439,-3.180272,123.123657
585.986737,178.588471,-3.322894,123.112918
585.996737,178.596705,-3.342678,123.095985
586.006737,178.528304,-3.173752,123.083113
586.016737,178.564615,-3.198388,123.069468
586.026737,178.555796,-3.149997,123.054976
586.036738,178.489597,-3.282232,123.047718
586.046739,178.380917,-3.298223,123.041885
586.056739,178.473138,-3.350500,123.016506
586.066739,178.626713,-3.260295,122.992367
586.076741,178.421212,-3.154564,122.981503
586.086742,178.553216,-3.297815,122.965323
586.096742,178.569036,-3.155247,122.954747
586.106743,178.628154,-3.160996,122.940412
586.116743,178.575697,-3.232680,122.933575
586.126744,178.511026,-3.074315,122.920185
586.136745,178.486487,-3.061496,122.902221
586.146747,178.590715,-3.071856,122.896548
586.156749,178.608279,-3.137196,122.880039
586.166750,178.487534,-3.264684,122.867231
586.176752,178.551034,-3.179457,122.852953
586.186752,178.769487,-3.181550,122.836992
586.196752,178.708628,-3.195467,122.823608
586.206752,178.730507,-3.197150,122.808208
586.216752,178.835852,-3.120254,122.790814
586.226753,178.591057,-3.087975,122.775086
586.236754,178.591887,-3.308287,122.757543
586.246755,178.635281,-3.181448,122.742904
586.256756,178.617858,-3.135595,122.726612
586.266758,178.635934,-3.176096,122.710541
586.276759,178.579213,-2.976589,122.696310
586.286761,178.544725,-3.019053,122.680676
586.297585,178.457493,-3.182962,122.670115
586.307586,178.498169,-3.204646,122.649549
586.317586,178.588004,-3.338675,122.627364
586.327588,178.728605,-3.220806,122.600756
586.337588,178.702959,-3.154512,122.589719
586.347588,178.661488,-3.104367,122.575027
586.357590,178.589845,-3.144876,122.566394
586.367591,178.532860,-2.990835,122.561361
586.377593,178.696343,-3.029186,122.547399
586.387594,178.654350,-3.133724,122.533954
586.397594,178.639954,-3.184040,122.521428
586.407596,178.653481,-3.070027,122.505319
586.417597,178.586901,-3.055638,122.493935
586.427599,178.538739,-3.063725,122.477675
586.437599,178.502624,-3.123383,122.465064
586.447599,178.523116,-3.094170,122.452883
586.457599,178.659419,-3.123695,122.437555
586.467600,178.688199,-3.153596,122.422914
586.477601,178.682787,-3.196160,122.410245
586.487603,178.734243,-3.293216,122.395048
586.497604,178.599034,-3.232736,122.389677
586.507605,178.598430,-3.201577,122.372298
586.517606,178.647405,-3.071666,122.360037
586.527607,178.552079,-3.085927,122.347674
586.537607,178.622060,-3.123113,122.333793
586.547609,178.773527,-3.140480,122.316357
586.557609,178.550814,-3.053970,122.308293
586.567609,178.733290,-3.082077,122.289035
586.577609,178.733743,-3.091025,122.276594
586.587611,178.810261,-3.112771,122.262150
586.597612,178.630078,-3.125736,122.252355
586.607612,178.589815,-3.154151,122.241418
586.617614,178.452258,-3.146980,122.231140
586.627615,178.482650,-3.180883,122.216938
586.637615,178.569659,-3.319520,122.190946
586.647615,178.653269,-3.289233,122.172705
586.657617,178.727980,-3.347717,122.153064
586.667619,178.622981,-3.212770,122.138234
586.677619,178.531218,-3.096685,122.131785
586.687621,178.542093,-3.294725,122.113561
586.697622,178.555760,-3.213949,122.098649
586.707622,178.527956,-3.149692,122.087288
586.717623,178.578695,-3.243485,122.067122
586.727625,178.611301,-3.340250,122.053351
586.737626,178.650061,-3.274741,122.032311
586.747628,178.667108,-3.157785,122.019780
586.757630,178.704919,-3.272376,122.009981
586.767630,178.669983,-3.117559,121.988561
586.777631,178.662726,-3.247644,121.977703
586.787631,178.535123,-3.204864,121.970145
586.797632,178.536440,-3.222482,121.960368
586.807633,178.618300,-3.151352,121.942947
586.817633,178.672172,-3.004904,121.930006
586.827635,178.664903,-3.011173,121.914604
586.837636,178.693396,-2.894618,121.903324
586.847636,178.532260,-3.039767,121.891076
586.857636,178.494294,-3.116337,121.875103
586.867638,178.650243,-3.001809,121.852960
586.877638,178.679407,-3.004277,121.837251
586.887639,178.631944,-2.983996,121.823775
586.897639,178.503138,-3.106032,121.819176
586.907639,178.489671,-2.973361,121.805809
586.917640,178.417639,-2.930472,121.791720
586.927641,178.457164,-3.005997,121.776253
586.937642,178.495295,-3.048454,121.757899
586.947642,178.499814,-3.068507,121.742323
